IP:62.48.187.246   Website:www.pornhub.com

2023-04-04 00:09:51 INFO:Logging results to trials/2023-04-04_00:09:51/logs
2023-04-04 00:09:51 INFO:Strategies will only be allowed to use protocols: TCP
2023-04-04 00:09:51 INFO:Initializing 1000 strategies with 0 input-action trees and 1 output-action trees of input size 2 and output size 2 for evolution over 10 generations.
2023-04-04 00:09:51 INFO:================================================================================================================================
2023-04-04 00:09:51 INFO:Generation 0:

  0%|          | 0/1000 [00:00<?, ?it/s]
Avg. Fitness -1000.0: [TCP:options-sack::0]-duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:load:corrupt})-| [TCP:options-nop:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-nop:]-| [TCP:flags:FSPEC]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-sack::0]-duplicate-| [TCP:options-nop:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-eol:]-| [TCP:options-md5header:9e763fb869cbc31d3f921a78ec1f72f4]-tamper{TCP:options-mss:replace:43553}-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-sack:]-tamper{TCP:window:replace:170}(drop,)-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-nop:]-| [TCP:options-sack:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-sack:]-| [TCP:options-sackok:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-nop:]-| [TCP:options-nop:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-nop:]-| [TCP:urgptr:15585:0]-tamper{TCP:flags:corrupt}-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-altchksumopt:]-drop-| [TCP:reserved:5]-tamper{TCP:reserved:replace:4}-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(drop,)-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-sackok:]-tamper{TCP:flags:replace:FSAN}(drop,)-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-nop:]-drop-| [TCP:options-altchksumopt:]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-altchksumopt:]-drop-| [TCP:flags:A]-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-altchksumopt:]-drop-| [TCP:options-altchksum:192]-drop-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-altchksumopt:]-drop-| [TCP:ack:618868340]-duplicate-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -1000.0: [TCP:options-altchksumopt:]-drop-| [TCP:load:1rw6omb9yx]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-1000])
Avg. Fitness -20.0: [TCP:sport:40708]-tamper{TCP:urgptr:replace:34666}(tamper{TCP:flags:replace:RP},)-| [TCP:options-mss:51370]-tamper{TCP:options-timestamp:corrupt}-| \/  (Evaluated 1 times: [-20])
Avg. Fitness -20.0: [TCP:dataofs:2]-tamper{TCP:reserved:replace:2}(tamper{TCP:options-sackok:replace:},)-| [TCP:options-md5header:bc926660ede4c2e518e45b213429bd7c]-tamper{TCP:load:corrupt}-| \/  (Evaluated 1 times: [-20])
Avg. Fitness -20.0: [TCP:options-mss:13943]-tamper{TCP:options-nop:corrupt}(tamper{TCP:flags:replace:FSAUE},)-| [TCP:options-mss:5171]-drop-| \/  (Evaluated 1 times: [-20])
Avg. Fitness -20.0: [TCP:options-altchksum:34:4]-tamper{TCP:chksum:replace:6266}(fragment{tcp:-1:False},)-| [TCP:options-mss:39885]-tamper{TCP:options-altchksumopt:corrupt}-| \/  (Evaluated 1 times: [-20])
Avg. Fitness -19.552: [TCP:options-sack::0]-duplicate(fragment{tcp:-1:True},)-| [TCP:options-md5header:c91fee9fd8c241ff503080e80fbc1173]-tamper{TCP:options-timestamp:replace:840277627}-| [TCP:options-uto:17]-tamper{TCP:options-nop:corrupt}-| \/  (Evaluated 1 times: [-19.552])
Avg. Fitness -19.329: [TCP:reserved:5]-duplicate(tamper{TCP:dport:corrupt},)-| [TCP:options-md5header:d21818145d5c0ec9c31b18a411243453]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-altchksum:144]-fragment{tcp:-1:False}(duplicate,)-| [TCP:flags:RA]-tamper{TCP:options-altchksumopt:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-timestamp:3959556117]-tamper{TCP:options-wscale:replace:209}(tamper{TCP:options-uto:corrupt},)-| [TCP:flags:SAEN]-tamper{TCP:options-nop:replace:}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:3418803239]-duplicate(drop,)-| [TCP:options-timestamp:2473884856]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:seq:3857305337]-duplicate(tamper{TCP:window:replace:10},)-| [TCP:options-wscale:61]-tamper{TCP:dataofs:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:reserved:4]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-| [TCP:ack:2354904561]-tamper{TCP:window:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:196:3]-drop-| [TCP:ack:3805712648]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:26541]-tamper{TCP:urgptr:corrupt}(drop,)-| [TCP:reserved:6]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:dport:49407]-tamper{TCP:options-mss:replace:36747}(tamper{TCP:options-mss:replace:4607},)-| [TCP:ack:2028837655]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:11144]-duplicate(,tamper{TCP:options-md5header:corrupt})-| [TCP:reserved:7]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-timestamp:110958362]-fragment{tcp:-1:True}(,fragment{tcp:-1:True})-| [TCP:window:110]-tamper{TCP:dport:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-timestamp:1762488641]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False},)-| [TCP:ack:3663804078]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:seq:3740265892]-tamper{TCP:options-timestamp:replace:4142662747}(tamper{TCP:flags:replace:FA},)-| [TCP:options-altchksum:207]-tamper{TCP:options-mss:replace:33725}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:105]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-wscale:corrupt},)-| [TCP:reserved:2]-tamper{TCP:options-uto:replace:252}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:248]-fragment{tcp:-1:True}(,duplicate)-| [TCP:options-uto:60:4]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-uto:77:3]-drop-| [TCP:options-mss:45605:0]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:1070435294]-duplicate(tamper{TCP:options-wscale:corrupt},)-| [TCP:sport:28061]-tamper{TCP:options-uto:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:window:70]-duplicate-| [TCP:chksum:58631:2]-tamper{TCP:flags:replace:FRUC}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:425726914]-tamper{TCP:options-uto:replace:123}(tamper{TCP:options-timestamp:corrupt},)-| [TCP:options-mss:40950]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-mss:8869:0]-duplicate(,tamper{TCP:options-md5header:replace:06d320859bf4695d366851405ab9cc5e})-| [TCP:dport:16928:2]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:16993:4]-duplicate(,drop)-| [TCP:seq:841757216]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:37878]-drop-| [TCP:options-timestamp:169497931:3]-tamper{TCP:options-uto:replace:238}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:__DNS_REQUEST__]-duplicate(,drop)-| [TCP:urgptr:38483]-tamper{TCP:options-altchksum:replace:182}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-uto:146:2]-tamper{TCP:urgptr:replace:55546}(drop,)-| [TCP:options-mss:20530]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:reserved:3]-tamper{TCP:window:corrupt}(tamper{TCP:options-md5header:replace:779766c0cfa54b5dc1974a750eedefdb},)-| [TCP:dport:5454]-tamper{TCP:flags:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:dataofs:12]-duplicate(tamper{TCP:options-uto:replace:19},)-| [TCP:load:roe5zd52fi]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:2220686071]-tamper{TCP:seq:replace:2750000733}(tamper{TCP:options-timestamp:replace:3219628602},)-| [TCP:options-timestamp:3034541394]-tamper{TCP:options-altchksum:replace:130}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-mss:28318]-duplicate(,tamper{TCP:options-wscale:replace:31})-| [TCP:options-mss:51453]-tamper{TCP:sport:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-md5header:f82c101c06a5958994d0f387923c024d]-duplicate(,tamper{TCP:options-md5header:corrupt})-| [TCP:reserved:1]-tamper{TCP:options-timestamp:replace:4134560973}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:urgptr:57497]-tamper{TCP:ack:corrupt}(drop,)-| [TCP:options-timestamp:2392316686]-tamper{TCP:options-sackok:replace:}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:64273]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-md5header:replace:b262085e9872f3d32880fa530e92ab05},)-| [TCP:options-wscale:105]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:urgptr:53648]-tamper{TCP:load:corrupt}(tamper{TCP:options-timestamp:replace:1177141898},)-| [TCP:options-timestamp:2151307335]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:231]-duplicate(,tamper{TCP:options-nop:replace:})-| [TCP:dataofs:10]-tamper{TCP:sport:replace:12356}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True}(duplicate,)-| [TCP:options-sackok::0]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:187]-tamper{TCP:sport:replace:44428}(tamper{TCP:seq:replace:2749992784},)-| [TCP:load:__DNS_REQUEST__]-tamper{TCP:options-sack:replace:}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:4132015857]-tamper{TCP:reserved:replace:6}(fragment{tcp:-1:True},)-| [TCP:options-wscale:132:3]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-uto:70]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-| [TCP:sport:9774]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-nop::0]-fragment{tcp:-1:False}(,tamper{TCP:window:corrupt})-| [TCP:options-nop::0]-tamper{TCP:seq:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:chksum:15897]-duplicate(,fragment{tcp:-1:True})-| [TCP:seq:2538804350]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:reserved:3:4]-tamper{TCP:urgptr:replace:39921}(drop,)-| [TCP:options-altchksum:54:3]-tamper{TCP:flags:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:dport:10204]-duplicate(tamper{TCP:options-timestamp:corrupt},)-| [TCP:options-uto:220]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:chksum:21868]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-| [TCP:options-uto:120]-tamper{TCP:chksum:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:553046613]-tamper{TCP:seq:replace:804083300}-| [TCP:options-mss:31416]-tamper{TCP:options-uto:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:3408909872:4]-tamper{TCP:urgptr:corrupt}(tamper{TCP:chksum:corrupt},)-| [TCP:sport:64584]-tamper{TCP:reserved:replace:7}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:76]-duplicate(tamper{TCP:window:corrupt},)-| [TCP:options-wscale:163]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:chksum:45028]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-| [TCP:flags:AEN]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-uto:5]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-altchksum:corrupt},)-| [TCP:options-timestamp:846401960]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-mss:64954]-duplicate(,duplicate)-| [TCP:options-altchksum:76]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-mss:43130]-duplicate(duplicate,)-| [TCP:dport:6200]-tamper{TCP:options-altchksumopt:replace:}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:a0szzf1kbr]-duplicate(tamper{TCP:options-uto:replace:139},)-| [TCP:options-wscale:154]-tamper{TCP:options-altchksum:replace:104}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:sport:19014]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-| [TCP:options-mss:21180]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:flags:SAEN]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-| [TCP:urgptr:14433]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:urgptr:55339]-tamper{TCP:options-eol:corrupt}(duplicate,)-| [TCP:options-uto:211]-tamper{TCP:options-md5header:replace:abb5be727f47ee9857f3109ee17321f3}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:seq:6764523]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-| [TCP:dataofs:12]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:reserved:7:3]-tamper{TCP:reserved:replace:0}(duplicate,)-| [TCP:dataofs:10]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:2627422994:0]-tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True},)-| [TCP:seq:3618944504]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-sack::0]-tamper{TCP:options-sackok:corrupt}(duplicate,)-| [TCP:seq:3490102072:0]-drop-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:urgptr:46069]-duplicate(tamper{TCP:options-timestamp:replace:666308267},)-| [TCP:options-md5header:3d3efea113249f98cec804e55c35ac99]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:3006872117:2]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-| [TCP:sport:48055]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-md5header:8b5a585a9889dc9a375f701768115b7f:3]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-altchksum:replace:220},)-| [TCP:window:130]-tamper{TCP:options-timestamp:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:199]-tamper{TCP:options-sackok:corrupt}(duplicate,)-| [TCP:options-timestamp:4029116774]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:__DNS_REQUEST__]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-| [TCP:chksum:10325:2]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:n5m2ok79rz:2]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-| [TCP:window:120]-tamper{TCP:flags:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:reserved:6]-| [TCP:load:7p8sha5tp9]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-timestamp:3203311861:3]-| [TCP:ack:3255296304]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:33i8q6mgsi]-tamper{TCP:options-altchksum:corrupt}-| [TCP:options-altchksum:229]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-wscale:231]-duplicate(tamper{TCP:options-altchksum:corrupt},)-| [TCP:sport:534:2]-tamper{TCP:options-mss:replace:64682}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:seq:3580683423:1]-| [TCP:flags:]-tamper{TCP:reserved:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:1562214773]-| [TCP:dataofs:6]-duplicate-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:ack:2096027174]-| [TCP:flags:FRAN]-tamper{TCP:urgptr:replace:10213}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:options-uto:112]-| [TCP:urgptr:1861]-tamper{TCP:options-nop:corrupt}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -19.329: [TCP:load:__DNS_REQUEST__:4]-| [TCP:load:__DNS_REQUEST__]-tamper{TCP:reserved:replace:7}-| \/  (Evaluated 1 times: [-19.329])
Avg. Fitness -10.0: [TCP:dport:59448]-tamper{TCP:flags:replace:SA}(tamper{TCP:chksum:replace:54423},)-| [TCP:options-altchksumopt:]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:seq:1134728769]-duplicate-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:dport:40838]-duplicate(tamper{TCP:options-altchksum:corrupt},)-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:options-altchksum:155]-fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:251},)-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:options-sackok:]-tamper{TCP:dport:replace:27130}(tamper{TCP:reserved:corrupt},)-| [TCP:options-timestamp:3635466499]-fragment{tcp:-1:True}-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:reserved:1]-fragment{tcp:-1:True}(tamper{TCP:options-timestamp:corrupt},)-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:options-md5header:7210f36c4642530f806be55e26d13794:3]-tamper{TCP:options-mss:replace:20100}-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:ack:2635955924]-duplicate(,tamper{TCP:options-mss:corrupt})-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:reserved:7]-fragment{tcp:-1:False}-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:dataofs:10]-fragment{tcp:-1:False}(tamper{TCP:sport:replace:43195},)-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:sport:3972:1]-tamper{TCP:options-md5header:replace:38c59277ca43945a9cc2ec3ae61e9db5}(duplicate(,tamper{TCP:options-mss:corrupt}),)-| \/  (Evaluated 1 times: [-10])
Avg. Fitness -10.0: [TCP:ack:1981310906]-duplicate-| \/  (Evaluated 1 times: [-10])
