Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:35:True}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:options-sackok:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(,fragment{tcp:-1:False})-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True:6}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:replace:33895}(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-eol:replace:},),)-|[TCP:options-nop:]-drop-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-uto:replace:173})-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:corrupt}(duplicate,),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-mss:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:window:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-sack:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-fragment{ip:-1:False}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(fragment{tcp:-1:False}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:832034134628fcde405eaf30f412e981}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}(drop,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:load:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:flags:replace:S},)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-duplicate(,tamper{TCP:options-sack:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:57:False:28}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True}(drop,tamper{TCP:options-wscale:corrupt}),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:window:replace:80}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate(,tamper{TCP:dport:corrupt}),duplicate)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:57:False:28}(duplicate,),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate(,tamper{TCP:dport:corrupt}),duplicate)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:flags:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(,tamper{TCP:sport:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,fragment{tcp:-1:False})-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:seq:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:34914}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-fragment{tcp:23:False:44}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:71}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:options-eol:replace:},),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-md5header:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True}(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:90}(duplicate(tamper{TCP:options-sackok:replace:},),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:chksum:corrupt}(fragment{tcp:32:True}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:seq:replace:739002011}(tamper{TCP:options-altchksum:replace:218},)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-mss:64844]-fragment{tcp:-1:False}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:options-altchksumopt:]-drop-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(duplicate,duplicate(duplicate(duplicate,),))-|[TCP:load:]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-md5header:17202510af8eaa61768619b504cdaffc]-duplicate-|,2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{ip:19:False:9}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-sackok:replace:})-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(fragment{tcp:26:False},)-|[TCP:options-sackok:]-drop-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True}(,duplicate),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|[TCP:options-sack:]-tamper{TCP:chksum:replace:50275}-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}(duplicate(tamper{TCP:options-nop:replace:},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-timestamp:replace:2919799355}(tamper{TCP:window:replace:10},),)-|[TCP:dport:33729]-tamper{TCP:urgptr:replace:47778}-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-md5header:corrupt}-|[TCP:dataofs:3]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(drop,tamper{TCP:options-wscale:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{tcp:-1:True:5}-|,2,"[0, 0]"
0.0,"[TCP:options-nop::0]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:seq:replace:739002011}(tamper{TCP:window:replace:190}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-fragment{ip:19:False:9}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-uto:78:1]-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:replace:190}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:corrupt}(duplicate(drop,),),)-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{ip:-1:True:5}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:load:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sackok:replace:},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|[TCP:options-eol:]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-|[TCP:options-sackok:]-tamper{TCP:window:replace:20}(tamper{TCP:load:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(fragment{ip:-1:False:48},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(drop,)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-mss:replace:39584}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:2791817087}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(drop,tamper{TCP:options-mss:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:6}-|,2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(,drop)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(drop,)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack::0]-tamper{TCP:seq:replace:739002011}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:sport:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack::0]-drop-|[TCP:dataofs:5]-tamper{TCP:reserved:corrupt}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,"[TCP:reserved:2]-fragment{tcp:-1:False}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:53244}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(fragment{tcp:-1:True}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:dport:corrupt}(fragment{tcp:-1:False},),)-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-duplicate-|[TCP:options-sack::0]-drop-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1918969727}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-nop::0]-|,2,"[0, 0]"
0.0,"[TCP:options-sack::0]-fragment{ip:19:False:9}(duplicate(tamper{TCP:reserved:replace:6},),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(drop,duplicate)-|",2,"[0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:10000}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:window:replace:150},)-|[TCP:options-timestamp:2671967336]-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{tcp:-1:True:9}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:replace:13}(tamper{TCP:chksum:replace:32742},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksumopt:corrupt}-|,2,"[0, 0]"
0.2665,"[TCP:options-eol:]-duplicate(duplicate(tamper{TCP:dport:corrupt},),duplicate)-|",2,"[0.533, 0]"
-1000.0,[TCP:options-sack:]-|,3,"[-1000, -1000, -1000]"
-10.0,[TCP:options-timestamp:3549363068]-fragment{tcp:-1:True}-|,3,"[-10, -10, -10]"
-10.0,[TCP:options-timestamp:3549363068]-duplicate-|,3,"[-10, -10, -10]"
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-wscale:corrupt},duplicate)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(duplicate,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-uto:corrupt})-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:flags:corrupt}(fragment{tcp:-1:True},)-|",3,"[0, 0, 0]"
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False:6}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:options-nop:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(drop,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sack::0]-fragment{tcp:-1:True}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-nop:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate(duplicate,),duplicate)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:chksum:corrupt},)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False:5}(fragment{tcp:-1:True}(tamper{TCP:urgptr:corrupt},),tamper{TCP:flags:corrupt}),)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:832034134628fcde405eaf30f412e981}(duplicate(duplicate,),)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:load:replace:bk3yyrhn38}(tamper{TCP:options-sack:replace:},)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:window:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:5}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:chksum:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:seq:corrupt}(drop,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:2}-|,3,"[0, 0, 0]"
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}(duplicate,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sackok::0]-duplicate(,duplicate)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:40703}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True},)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-mss:64844]-duplicate(,drop)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:ack:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack::0]-|[TCP:options-sack::0]-|,3,"[0, 0, 0]"
-1000.0,[TCP:options-eol:]-drop-|,4,"[-1000, -1000, -1000, -1000]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:55017}(tamper{TCP:options-altchksum:corrupt},)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:replace:23596}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:dport:corrupt},)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:options-mss:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:corrupt}(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",5,"[0, 0, 0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:seq:corrupt}-|,5,"[0, 0, 0, 0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",5,"[0, 0, 0, 0, 0]"
0.0,"[TCP:options-sack::0]-duplicate(duplicate,)-|",5,"[0, 0, 0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}-|,5,"[0, 0, 0, 0, 0]"
0.0,[TCP:options-altchksumopt::0]-|,5,"[0, 0, 0, 0, 0]"
0.0,[TCP:options-altchksumopt::0]-duplicate-|,5,"[0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:window:corrupt}-|,5,"[0, 0, 0, 0, 0]"
-1000.0,[TCP:options-sackok:]-drop-|,6,"[-1000, -1000, -1000, -1000, -1000, -1000]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-eol:replace:}-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,)-|",6,"[0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True}(duplicate,),)-|",6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sack::0]-drop-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,6,"[0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:5}(,duplicate)-|",6,"[0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|,6,"[0, 0, 0, 0, 0, 0]"
0.1185,[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|,6,"[0, 0.711, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sack:]-duplicate-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:reserved:corrupt}-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|",7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate,)-|",7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-duplicate(,duplicate)-|",7,"[0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:corrupt}-|,8,"[0, 0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-timestamp:3549363068]-|,8,"[0, 0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-altchksumopt:]-duplicate-|,8,"[0, 0, 0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}(duplicate,)-|",8,"[0, 0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|,8,"[0, 0, 0, 0, 0, 0, 0, 0]"
-1000.0,[TCP:options-nop:]-|,9,"[-1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}-|,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate,duplicate)-|",9,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.03844444444444444,"[TCP:options-eol:]-duplicate(tamper{TCP:options-sack:corrupt},)-|",9,"[0.346, 0, 0, 0, 0, 0, 0, 0, 0]"
-1000.0,[TCP:options-altchksumopt:]-|,10,"[-1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000]"
-1000.0,[TCP:options-sackok:]-|,11,"[-1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000]"
-1000.0,[TCP:options-eol:]-|,12,"[-1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000, -1000]"
0.0,[TCP:options-nop:]-duplicate-|,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.045000000000000005,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:replace:}-|,15,"[0, 0, 0, 0, 0.675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-58.8235294117647,[TCP:options-sack::0]-|,17,"[-1000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.03970588235294118,[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.675, 0]"
