Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::2]-drop-|,1,[-1000]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok::1]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{ip:-1:True:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:seq:corrupt}(fragment{tcp:-1:True}(drop,),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(,tamper{TCP:options-timestamp:replace:218248988}(tamper{TCP:options-timestamp:replace:521119363}(tamper{TCP:options-timestamp:corrupt},),)),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:replace:3}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:181}-|,1,[0]
0.0,[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:153323628}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:156}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(,drop))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:208}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:sport:38734]-fragment{tcp:-1:False}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:232}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:3}(tamper{TCP:window:replace:190},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(,duplicate(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(tamper{TCP:options-nop:replace:},tamper{TCP:window:replace:120}),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:17552}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-md5header:replace:e414e49f157a1a5417d6c82a6c163da1}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-eol:replace:},tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-mss:replace:9251},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:c3d8918ee7375994aa4f2fe1711ea930}(tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:118}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-eol::0]-|[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:2729}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:corrupt}(duplicate,),tamper{TCP:options-eol:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:53038}(duplicate(,tamper{TCP:options-uto:replace:249}),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:options-mss:corrupt}(tamper{TCP:reserved:replace:3}(tamper{TCP:load:replace:__HTTP_REQUEST__},),),)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:corrupt},)))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(duplicate,tamper{TCP:options-timestamp:replace:3932993933}),)-|[TCP:options-mss:6967]-tamper{TCP:options-nop:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate(,fragment{tcp:-1:True:14}),),)-|",1,[0]
0.0,[TCP:options-timestamp:2704276952]-tamper{TCP:window:replace:100}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,tamper{TCP:chksum:replace:17230})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:load:replace:8qqjop3ly2}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:chksum:replace:27788}(duplicate(tamper{TCP:urgptr:replace:13635}(tamper{TCP:dataofs:replace:13},),duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:reserved:corrupt},drop)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:59:True:14}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(fragment{ip:-1:False:24},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-timestamp:replace:2901296696},)-|[TCP:options-eol:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:replace:142}(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:82}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{ip:-1:True:5}(,duplicate),)-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-sack::1]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(duplicate(,tamper{TCP:options-altchksum:corrupt}),)-|",1,[0]
0.0,"[TCP:options-nop::0]-tamper{TCP:load:replace:nsfgwulfow}(tamper{TCP:window:replace:190},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,drop)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:243}(duplicate(tamper{TCP:window:corrupt},duplicate),)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(,duplicate),tamper{TCP:dport:corrupt})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:replace:3965573386}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(duplicate,tamper{TCP:reserved:replace:5}),)-|[TCP:options-mss:6967]-tamper{TCP:options-md5header:corrupt}-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:replace:853080776}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate(duplicate(,tamper{TCP:urgptr:replace:20827}),))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:replace:3105656054}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:2792549851}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:seq:replace:2445634975}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,fragment{tcp:-1:False:22}))-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:seq:replace:3011426626}(duplicate(,fragment{tcp:-1:True}),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}-|[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}(tamper{TCP:options-altchksum:replace:49},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:59:False}(drop,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:seq:corrupt},drop)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|",1,[0]
0.0,[TCP:flags:F]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(tamper{TCP:seq:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:window:replace:190},),),)-|[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:urgptr:33202]-tamper{TCP:options-wscale:replace:190}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True}(tamper{TCP:sport:replace:50368},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:933109210}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(,tamper{TCP:options-uto:replace:249}(fragment{tcp:-1:True},)),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(duplicate(tamper{TCP:options-mss:replace:21325},),tamper{TCP:options-sackok:replace:}),)-|[TCP:options-mss:6967]-tamper{TCP:options-eol:corrupt}-|",1,[0]
0.0,[TCP:window:150]-tamper{TCP:sport:replace:53041}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:seq:replace:4080220909}-|[TCP:options-sack::1]-drop-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:options-uto:replace:156},)-|[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate(fragment{ip:-1:False:5},),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False}(drop,duplicate),)-|",1,[0]
0.0,"[TCP:ack:1224073854]-fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:corrupt},duplicate)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:24:True}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:13635}-|,1,[0]
0.0,[TCP:options-sack:]-|[TCP:options-eol:]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-timestamp:1043075369]-drop-|,1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:False}(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-eol::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(tamper{TCP:options-nop:replace:},),tamper{TCP:options-wscale:replace:210})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:dataofs:replace:1},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:replace:9181}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:100}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:24}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(,tamper{TCP:options-timestamp:replace:218248988}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-eol:corrupt}(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1110954344}(tamper{TCP:flags:replace:FRPAEC},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:chksum:replace:56216},),)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:reserved:replace:3}(tamper{TCP:window:replace:190},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:120}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-mss:61291]-tamper{TCP:sport:replace:53041}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False:30},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:options-sack::0]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-uto:replace:249})-|[TCP:options-eol:]-|",1,[0]
0.0,[TCP:options-altchksum:94]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:51:True:25}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1110954344}(tamper{TCP:flags:replace:FRPAEC}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}(duplicate(,duplicate(tamper{TCP:options-eol:corrupt},)),)-|",1,[0]
0.0,[TCP:flags:FSRPACN]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-uto:replace:224},drop)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:1110954344}(tamper{TCP:ack:replace:868791131},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:243}(tamper{TCP:window:corrupt},)-|[TCP:options-nop:]-duplicate(,tamper{TCP:options-mss:replace:9251})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:sport:replace:53029})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,tamper{TCP:options-altchksum:corrupt}(tamper{TCP:ack:replace:3849375996},)))-|",1,[0]
0.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol::2]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:17552}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-timestamp:2704276952]-tamper{TCP:sport:replace:17168}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:replace:2792549851},)-|",1,[0]
0.0,[TCP:reserved:3:2]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(,duplicate),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:replace:130}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:dataofs:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(tamper{TCP:urgptr:replace:20827},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:53038}(duplicate(tamper{TCP:options-uto:replace:249},),)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:dataofs:replace:3},),)-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:2742544296}(fragment{tcp:59:False}(drop,duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:218248988}(tamper{TCP:options-timestamp:replace:521119363},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:P}(duplicate(duplicate(duplicate,),),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(,duplicate(,duplicate)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:5}(tamper{TCP:load:corrupt}(tamper{TCP:options-wscale:replace:118}(duplicate,),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:corrupt},tamper{TCP:options-eol:corrupt}(duplicate(,tamper{TCP:dataofs:corrupt}),)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}(tamper{TCP:dataofs:replace:1},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:replace:32500}(tamper{TCP:window:replace:100},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:SREN}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:24}(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:25304}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(,drop),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:window:replace:190},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:38363}(duplicate(,tamper{TCP:options-md5header:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:232}(tamper{TCP:options-md5header:replace:2847b469c99d95443fe922c5ee9759ed},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:seq:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:sport:replace:28844}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:True:5}(,duplicate)-|[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-mss:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-uto:replace:224}(fragment{tcp:-1:True}(tamper{TCP:options-uto:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:replace:2354426572},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:41:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:replace:3105656054}(duplicate(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,duplicate)-|[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:seq:replace:3011426626}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:options-timestamp:replace:153323628}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}(tamper{TCP:window:replace:130},)-|[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sack:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:ack:replace:3105656054}(duplicate(,tamper{TCP:seq:replace:4156364728}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(fragment{tcp:-1:False}(drop,duplicate(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}(duplicate,)-|[TCP:options-altchksumopt::0]-fragment{ip:29:True:14}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(duplicate(fragment{tcp:20:True:10},),),)-|",1,[0]
0.0,[TCP:options-timestamp:2704276952]-tamper{TCP:ack:replace:697062265}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:replace:106}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:window:replace:120},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-mss:61291]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:ack:corrupt}(duplicate(tamper{TCP:dport:replace:57753},fragment{tcp:-1:True}(duplicate(duplicate(duplicate,),),)),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:urgptr:replace:13635})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-mss:replace:21325},),tamper{TCP:options-sackok:replace:})-|[TCP:options-mss:6967]-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:105}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}(fragment{ip:-1:True:5}(,duplicate),)-|[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:53038}-|[TCP:options-eol:]-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:24:True}-|[TCP:options-sackok:]-tamper{TCP:flags:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:11630}(duplicate,)-|[TCP:options-mss:6967]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{ip:-1:False},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:59:True:14}(,duplicate)-|",1,[0]
0.0,[TCP:ack:1224073854]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,tamper{TCP:reserved:replace:1})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:load:replace:__DNS_REQUEST__}(tamper{TCP:window:replace:190},),)-|[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False:30})-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(drop,duplicate(,tamper{TCP:options-uto:corrupt}))-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:41:True}(duplicate(fragment{tcp:-1:True:14},),)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(,duplicate(,tamper{TCP:options-altchksum:replace:56}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:reserved:0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:sport:20093]-fragment{ip:29:True:14}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:-1:False}(tamper{TCP:options-altchksum:replace:62},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:99}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:6},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:7}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:115210601}-|,1,[0]
