Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-nop::1]-|,1,[-1000]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:179}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:replace:196}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:load:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2032601665}(tamper{TCP:options-mss:replace:3706},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True:46}(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate(duplicate,tamper{TCP:flags:corrupt}))-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:31}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:replace:30}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False}(duplicate,))-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:seq:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}(tamper{TCP:dport:replace:38468},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:ack:replace:2861246017},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(duplicate(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False},tamper{TCP:ack:replace:1870642345})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:28398}(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-sackok:replace:},),)-|",1,[0]
0.0,[TCP:options-sack::2]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:1980039841}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False:5}(tamper{TCP:options-uto:replace:95},))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-nop:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:10380}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(tamper{TCP:options-altchksum:replace:138},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{ip:-1:True:5},duplicate),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|[TCP:reserved:0]-tamper{TCP:ack:replace:3696630038}-|,1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True:5}(,tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:10},))-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-timestamp:replace:486300525},),)-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:urgptr:replace:35373}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:ack:replace:2239247070}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate(duplicate,tamper{TCP:options-timestamp:replace:3334223575}),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True}(duplicate,tamper{TCP:options-nop:replace:}))-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:seq:corrupt})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dport:replace:59995}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:22}(tamper{TCP:reserved:replace:6}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:3}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|[TCP:chksum:15343]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:False}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:19:True}(fragment{ip:-1:True:5},duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:load:replace:taawqy654g})-|",1,[0]
0.0,[TCP:flags:SRPUC]-tamper{TCP:flags:replace:FPAU}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:3:True:29}(tamper{TCP:options-nop:replace:},tamper{TCP:flags:replace:P})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-wscale:replace:32},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(tamper{TCP:reserved:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:replace:68tk0qpsq3}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{tcp:-1:True},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:replace:taawqy654g}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:chksum:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:seq:replace:3847722254}(tamper{TCP:options-mss:corrupt},),),),),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(duplicate(drop,),duplicate),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:16904}(tamper{TCP:chksum:replace:14871}(tamper{TCP:options-timestamp:replace:486300525},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-nop:replace:},),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate,drop)-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-wscale:replace:24}(duplicate(,tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:ack:replace:2861246017}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate(,duplicate),)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:replace:992398519},fragment{tcp:-1:True}(tamper{TCP:options-uto:replace:23},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:load:replace:taawqy654g},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:chksum:corrupt},)-|[TCP:options-altchksumopt:]-drop-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{ip:-1:True:5}(,tamper{TCP:options-sack:replace:}),duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:110}(tamper{TCP:load:replace:__HTTP_REQUEST__},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(duplicate(duplicate,duplicate),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(duplicate,),tamper{TCP:options-nop:replace:}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(duplicate,duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(duplicate,tamper{TCP:flags:corrupt}),)-|",1,[0]
0.0,"[TCP:options-sackok::1]-tamper{TCP:seq:replace:4279598557}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:seq:1037769340]-tamper{TCP:urgptr:replace:10380}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,fragment{tcp:-1:False}(duplicate,))-|",1,[0]
0.0,[TCP:flags:SCN]-tamper{TCP:urgptr:replace:10380}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:41080}(tamper{TCP:dataofs:replace:3},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2032601665}(tamper{TCP:options-mss:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:32:True:5}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack::1]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{ip:-1:True:5},duplicate)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True}(duplicate,tamper{TCP:options-md5header:replace:24e22678996191fffa496b4513a6167f}))-|[TCP:options-eol:]-drop-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:False},duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:corrupt}-|[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-timestamp:replace:992398519},fragment{tcp:-1:True}(tamper{TCP:options-altchksumopt:corrupt},))-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:True}(duplicate(,tamper{TCP:dataofs:corrupt}),))-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:load:corrupt}(fragment{ip:20:False:5}(tamper{TCP:options-md5header:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:chksum:corrupt},tamper{TCP:options-altchksumopt:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:20:False:5}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-sack:replace:},),fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:replace:62848}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-nop:replace:},)-|[TCP:options-sack:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:options-mss:corrupt}(tamper{TCP:sport:corrupt},),tamper{TCP:dport:replace:15532})-|[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:89a071286014ae422363f25af7bbf531}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(tamper{TCP:flags:corrupt},duplicate(,fragment{tcp:-1:True})))-|[TCP:options-sack:]-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:3:True:29}(tamper{TCP:window:replace:170},)-|",1,[0]
0.0,"[TCP:reserved:0]-duplicate(,tamper{TCP:options-timestamp:replace:3334223575}(tamper{TCP:options-sackok:corrupt},))-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:179}(duplicate(,duplicate),)-|",1,[0]
0.0,[TCP:options-mss:8283]-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:195},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:5}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:replace:65}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(duplicate(,fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:P}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,duplicate(tamper{TCP:flags:corrupt},))-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:179}-|,1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-altchksum:replace:218}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-uto:replace:22}(tamper{TCP:reserved:replace:6}(duplicate(tamper{TCP:chksum:corrupt},),),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:flags:replace:S}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:20:False:5}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:seq:replace:698753720})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:corrupt}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:34}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{ip:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}(fragment{tcp:-1:True}(tamper{TCP:sport:replace:47206},),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{ip:20:False:5}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:19:True:12}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:reserved:corrupt},),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-sackok:replace:}(duplicate(tamper{TCP:options-timestamp:replace:3334223575},),)-|",1,[0]
0.0,[TCP:options-uto:94]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:8}(fragment{tcp:-1:False}(fragment{ip:-1:True:5}(drop,),tamper{TCP:urgptr:replace:48539}(tamper{TCP:window:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:138}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:791389786}(fragment{tcp:46:True},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:window:replace:110}(tamper{TCP:reserved:corrupt}(duplicate,),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:replace:251}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate(duplicate(tamper{TCP:options-altchksumopt:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(tamper{TCP:ack:replace:2861246017},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:sport:corrupt},tamper{TCP:dport:replace:15532})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:8}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:seq:replace:2032601665}(tamper{TCP:reserved:replace:6}(duplicate(tamper{TCP:urgptr:corrupt},tamper{TCP:seq:replace:3109100774}),),),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:791389786}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:ack:4077409586]-tamper{TCP:urgptr:replace:10380}(duplicate,)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{ip:-1:False:5}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:replace:3347548184},tamper{TCP:dataofs:replace:9})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:22}(tamper{TCP:reserved:replace:6},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate(tamper{TCP:dport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(duplicate(duplicate(tamper{TCP:options-altchksumopt:corrupt},),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{tcp:-1:False},duplicate(,duplicate))-|[TCP:options-nop:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:3}(tamper{TCP:options-nop:replace:},)-|[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:84}(fragment{tcp:-1:False}(fragment{tcp:-1:False:5},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(duplicate,)-|[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(fragment{tcp:-1:True},duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksum:replace:186},)-|",1,[0]
0.0,"[TCP:urgptr:31149:4]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-uto:replace:231}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:31607}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:replace:172}(fragment{tcp:-1:False}(fragment{ip:-1:True:5}(drop,),tamper{TCP:urgptr:replace:48539}(tamper{TCP:window:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:35}(fragment{tcp:-1:True},tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:options-wscale:replace:24}(duplicate(tamper{TCP:options-sackok:corrupt},tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,fragment{tcp:-1:False}(duplicate,))-|",1,[0]
0.0,"[TCP:reserved:0]-fragment{tcp:-1:True:5}(,tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:10}(duplicate,),))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{ip:3:True:29}(tamper{TCP:options-nop:replace:},tamper{TCP:flags:replace:P}(tamper{TCP:options-mss:corrupt},))-|",1,[0]
0.0,"[TCP:reserved:0]-tamper{TCP:reserved:replace:3}(tamper{TCP:dataofs:replace:10},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:load:replace:taawqy654g}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:corrupt}(tamper{TCP:ack:replace:3347548184},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:taawqy654g},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:seq:replace:791389786}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:corrupt},),),)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:12}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:22}(tamper{TCP:reserved:replace:6}(duplicate(,tamper{TCP:flags:corrupt}),),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:False:5}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:dataofs:corrupt}(tamper{TCP:chksum:corrupt},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(drop,fragment{tcp:-1:False})-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(fragment{tcp:-1:False},tamper{TCP:options-altchksumopt:replace:})-|[TCP:options-eol:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True}(tamper{TCP:chksum:corrupt}(tamper{TCP:load:corrupt}(tamper{TCP:options-uto:replace:45},),),),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:3847722254}(tamper{TCP:options-mss:corrupt}(tamper{TCP:options-wscale:replace:213},),)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False:5}(tamper{TCP:options-nop:replace:},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:992398519}-|,1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:window:replace:170}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:107}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:110}(tamper{TCP:load:replace:__HTTP_REQUEST__}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-mss:replace:11114}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-timestamp:replace:486300525}(tamper{TCP:options-mss:replace:15756},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:replace:5}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(tamper{TCP:options-mss:corrupt}(tamper{TCP:sport:corrupt},),tamper{TCP:dport:replace:15532})-|[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True},),)-|",1,[0]
