Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1776206282}(tamper{TCP:options-nop:replace:}(duplicate,),)-|[TCP:options-altchksumopt::0]-tamper{TCP:options-timestamp:replace:2134935079}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:urgptr:corrupt}-|[TCP:options-altchksumopt::2]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:5}(fragment{tcp:-1:False}(duplicate(fragment{tcp:-1:True},),),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:True:5}(,fragment{tcp:26:False:47})-|",1,[0]
0.0,"[TCP:urgptr:5897]-tamper{TCP:sport:corrupt}(tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:12}(duplicate,tamper{TCP:options-sackok:replace:}(duplicate,))-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:22}(drop,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-uto:replace:69}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-timestamp:366833750]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:replace:61005}(tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:options-timestamp:replace:1910826403},),),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:replace:29e791113e3c4eae95e429bfc9eef840}(fragment{tcp:-1:False}(drop,),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:14}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:54}-|,1,[0]
0.0,[TCP:load:__DNS_REQUEST__:0]-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:5f95f5d93fe0dd9b5cd005fd04914e6d}(tamper{TCP:options-altchksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:4e63b6607e67003c09cf2a30b7b188b4}(tamper{TCP:options-eol:corrupt}(fragment{tcp:42:True:31},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dport:corrupt}-|[TCP:options-eol:]-fragment{tcp:-1:True}(,duplicate)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:22}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:replace:70}(tamper{TCP:options-uto:corrupt},)-|[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906}(fragment{tcp:-1:True:5}(fragment{tcp:-1:True},),),)-|[TCP:dport:2749]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906}(tamper{TCP:options-nop:replace:}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},),),),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:replace:1776206282}(tamper{TCP:options-sackok:replace:}(duplicate(,fragment{tcp:-1:True}),),)-|[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:5}(fragment{tcp:-1:False}(duplicate,),)-|[TCP:options-sackok::3]-tamper{TCP:options-mss:replace:57440}-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(duplicate(,tamper{TCP:chksum:corrupt}),)-|",1,[0]
0.0,[TCP:load:__DNS_REQUEST__:0]-fragment{ip:-1:False:21}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906}(fragment{ip:12:True:21},),)-|[TCP:dport:2749]-|",1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:False:20}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[0]
0.0,[TCP:ack:860283778:2]-drop-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:dport:2749]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906}(fragment{tcp:-1:True:5},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:corrupt}-|,1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-uto:replace:229}-|[TCP:options-altchksum:246]-tamper{TCP:options-altchksumopt:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:150}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:load:corrupt}-|,1,[0]
-1000.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(drop,)-|",2,"[-1000, -1000]"
-1000.0,[TCP:options-sackok::1]-|,2,"[-1000, -1000]"
-1000.0,[TCP:options-altchksumopt:]-drop-|,2,"[-1000, -1000]"
-1000.0,[TCP:reserved:0]-|,2,"[-1000, -1000]"
-10.0,[TCP:dataofs:9]-drop-|,2,"[-10, -10]"
-10.0,[TCP:sport:48835:3]-drop-|,2,"[-10, -10]"
-10.0,[TCP:window:160:2]-fragment{tcp:-1:True}-|,2,"[-10, -10]"
-10.0,[TCP:load:]-drop-|,2,"[-10, -10]"
-10.0,[TCP:options-mss:10844]-duplicate-|,2,"[-10, -10]"
-10.0,[TCP:ack:3158289520]-fragment{tcp:-1:True}-|,2,"[-10, -10]"
-10.0,[TCP:urgptr:30290]-tamper{TCP:options-eol:corrupt}-|,2,"[-10, -10]"
-10.0,[TCP:urgptr:53214]-duplicate-|,2,"[-10, -10]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:ack:replace:1300030959},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:160}(duplicate(duplicate,fragment{tcp:-1:False}),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:window:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-fragment{tcp:-1:False}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::1]-tamper{TCP:sport:replace:61005}(fragment{tcp:-1:True}(tamper{TCP:dport:replace:12550},),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:ack:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:replace:8}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:options-eol:replace:},drop)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::1]-duplicate(,duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True}(drop,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-eol:replace:},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:34422}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},duplicate)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:flags:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-sack::0]-fragment{tcp:-1:True}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:160}(duplicate(duplicate(fragment{tcp:-1:False},),fragment{tcp:-1:False}),)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-altchksumopt:replace:}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-duplicate(drop,tamper{TCP:seq:corrupt}(fragment{tcp:-1:True},))-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack::0]-fragment{tcp:-1:True}(,tamper{TCP:options-sackok:replace:})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:options-md5header:replace:d192117a569a1c7eae07d9c19f6f5c20},tamper{TCP:load:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-nop:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:dport:replace:12550},),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-md5header:corrupt},)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-duplicate(tamper{TCP:window:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{ip:28:True}(tamper{TCP:options-eol:corrupt}(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:replace:61005}(fragment{tcp:-1:True}(tamper{TCP:dataofs:replace:13},),)-|",2,"[0, 0]"
0.0,"[TCP:options-eol::0]-tamper{TCP:options-mss:replace:39315}(duplicate(tamper{TCP:options-nop:corrupt},fragment{tcp:22:True}),)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-eol:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False:14}(tamper{TCP:ack:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:load:replace:__DNS_REQUEST__},drop)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sackok::0]-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:replace:61005}(fragment{tcp:16:False:8},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(tamper{TCP:window:corrupt},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-wscale:replace:254},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:options-eol:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:23526}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:1311902537}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:load:replace:}(tamper{TCP:options-timestamp:corrupt},),duplicate)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{ip:28:True}(tamper{TCP:options-eol:corrupt}(duplicate,),fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,[TCP:options-sack::0]-duplicate-|,2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-sack:]-fragment{tcp:50:False}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:flags:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:12}-|,2,"[0, 0]"
0.0,[TCP:chksum:11136:2]-duplicate-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(drop,tamper{TCP:flags:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:32}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:5}(drop,)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-fragment{tcp:-1:False:8}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:27:True:13}(duplicate,)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:44005}-|,2,"[0, 0]"
0.0,[TCP:options-eol::0]-tamper{TCP:options-uto:replace:172}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:3441010895}-|[TCP:load:__HTTP_REQUEST__:3]-duplicate(,fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-wscale:replace:254}(tamper{TCP:chksum:replace:48877},),)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906},)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(drop,)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|,2,"[0, 0]"
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-duplicate-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(,tamper{TCP:load:replace:j4sw03fq08})-|",2,"[0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:flags:corrupt}-|,2,"[0, 0]"
0.0,[TCP:options-altchksumopt::0]-tamper{TCP:dataofs:corrupt}-|,2,"[0, 0]"
0.0,[TCP:chksum:11136:2]-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:6d65039e184e85c61ca9e2e7a8491db6}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:window:replace:90}-|,2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:sport:replace:3162}-|,2,"[0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(duplicate(duplicate,),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-mss:replace:56954},)-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}-|,2,"[0, 0]"
0.0,[TCP:reserved:0]-fragment{tcp:-1:False:27}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:5}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-sackok:replace:},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:reserved:replace:0}(duplicate,),)-|[TCP:options-nop:]-duplicate-|",2,"[0, 0]"
0.0,[TCP:urgptr:742:2]-duplicate-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-duplicate(drop,tamper{TCP:reserved:replace:5})-|",2,"[0, 0]"
0.0,[TCP:options-sackok::0]-drop-|,2,"[0, 0]"
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:False}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-wscale:replace:142}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:window:replace:170}(duplicate,),tamper{TCP:dport:replace:50133})-|",2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-tamper{TCP:dport:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:1051304607}(tamper{TCP:options-timestamp:replace:3479871060},)-|",2,"[0, 0]"
0.0,"[TCP:load:__DNS_REQUEST__:0]-fragment{tcp:-1:False}(duplicate,tamper{TCP:window:corrupt})-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:178}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol::0]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:window:replace:70}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-|[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:1310494543}(tamper{TCP:options-mss:replace:53883}(fragment{tcp:-1:False},),)-|",2,"[0, 0]"
0.0,"[TCP:options-altchksumopt::0]-duplicate(tamper{TCP:options-md5header:replace:469a6310ace514cea6e1eca60b4f1e00},fragment{tcp:-1:True})-|",2,"[0, 0]"
0.0,"[TCP:ack:2244359201]-fragment{tcp:59:False:29}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True},tamper{TCP:options-eol:replace:})-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:5}(fragment{tcp:-1:False},)-|",2,"[0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:136}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:254}(tamper{TCP:chksum:replace:48877},)-|",2,"[0, 0]"
0.0,[TCP:load:__DNS_REQUEST__:0]-fragment{tcp:-1:True}-|,2,"[0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True},)-|",2,"[0, 0]"
0.0,[TCP:reserved:0]-tamper{TCP:ack:replace:879234619}-|,2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,tamper{TCP:dport:replace:50133})-|",2,"[0, 0]"
0.0,"[TCP:options-nop:]-tamper{TCP:options-eol:replace:}(tamper{TCP:dport:replace:1906}(tamper{TCP:dataofs:replace:15}(tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},),),),)-|",2,"[0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:window:corrupt}-|,2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:replace:}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-sack:]-tamper{TCP:options-altchksumopt:corrupt}(duplicate,)-|",2,"[0, 0]"
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:False}),tamper{TCP:window:replace:120})-|[TCP:window:120]-tamper{TCP:options-md5header:corrupt}(duplicate(tamper{TCP:options-md5header:corrupt},),)-|",2,"[0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(,tamper{TCP:dport:replace:50133})-|",2,"[0, 0]"
0.0,"[TCP:load:__DNS_REQUEST__:0]-fragment{tcp:-1:False:21}(tamper{TCP:options-sack:corrupt}(duplicate,),tamper{TCP:window:corrupt})-|",2,"[0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:urgptr:replace:12679}-|,2,"[0, 0]"
0.0,[TCP:load:__DNS_REQUEST__:0]-drop-|,2,"[0, 0]"
-1000.0,[TCP:reserved:0]-drop-|,3,"[-1000, -1000, -1000]"
-333.3333333333333,[TCP:options-eol::0]-|,3,"[-1000, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-eol:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:urgptr:30290]-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-mss:replace:62854}(duplicate,),)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(drop,)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-nop:]-duplicate(,drop)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-eol:]-duplicate(duplicate,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:load:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:-1:True},)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:False}-|,3,"[0, 0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|,3,"[0, 0, 0]"
0.0,[TCP:load:__DNS_REQUEST__:0]-tamper{TCP:options-altchksum:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:30:False}(fragment{tcp:-1:True},tamper{TCP:options-mss:corrupt})-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:dport:replace:47626}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sackok::0]-tamper{TCP:sport:replace:61005}-|,3,"[0, 0, 0]"
0.0,[TCP:options-eol:]-tamper{TCP:options-eol:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:flags:corrupt})-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:reserved:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:dport:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-nop:]-tamper{TCP:options-eol:replace:}-|,3,"[0, 0, 0]"
0.0,[TCP:seq:1485759417]-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:flags:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-md5header:corrupt}-|,3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksumopt:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:1300030959}(duplicate(duplicate,),)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:replace:},),)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:replace:},),duplicate)-|",3,"[0, 0, 0]"
0.0,"[TCP:ack:2244359201]-tamper{TCP:sport:corrupt}(fragment{tcp:59:False:29}(duplicate,),)-|",3,"[0, 0, 0]"
0.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True},)-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-timestamp:corrupt},drop)-|",3,"[0, 0, 0]"
0.0,[TCP:options-nop:]-fragment{tcp:-1:True:5}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:flags:corrupt})-|",3,"[0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(drop,duplicate)-|[TCP:options-sack:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok::0]-duplicate(duplicate(drop,),)-|",3,"[0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:seq:corrupt}-|,3,"[0, 0, 0]"
0.0,"[TCP:options-sackok:]-fragment{ip:15:True}(,duplicate)-|",3,"[0, 0, 0]"
-1000.0,[TCP:options-sack:]-drop-|,4,"[-1000, -1000, -1000, -1000]"
-1000.0,[TCP:options-sackok:]-drop-|,4,"[-1000, -1000, -1000, -1000]"
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-eol:]-tamper{TCP:window:replace:160}(duplicate,)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-altchksumopt::0]-duplicate-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,[TCP:load:__DNS_REQUEST__:0]-tamper{TCP:options-nop:corrupt}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sack:]-duplicate(,duplicate)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:options-sack:]-fragment{tcp:-1:False}-|,4,"[0, 0, 0, 0]"
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:window:replace:170}(duplicate,),)-|",4,"[0, 0, 0, 0]"
0.0,[TCP:load:__DNS_REQUEST__:0]-tamper{TCP:chksum:corrupt}-|,4,"[0, 0, 0, 0]"
